@relation distaa3a3Keel
@attribute 3.61646249686014 real [0.032626572772507245, 15.99550170609938]
@attribute 11.61879710931984 real [0.01308043209846943, 15.989311852037073]
@attribute red {red, green}
@inputs 3.61646249686014, 11.61879710931984
@outputs red
@data
3.6172219815606828, 11.406724536569106, red
3.606057280968273, 10.364778524881292, red
12.28136349607358, 7.618657388301566, red
12.244733620059735, 7.786292542490295, red
1.0537908435470147, 7.4161967450692785, green
7.3348186834252225, 14.423552806783418, green
2.5211458270914253, 6.906279560168729, green
9.31911870448954, 0.11331291700246204, green
8.003475589764012, 14.508620526236589, green
15.130275403126198, 14.78603081141429, green
5.472568125106749, 6.825486554688391, green
15.779845252455434, 1.6475890735408818, green
9.982008173795139, 14.41922542804238, green
4.757904449734719, 7.826486652898133, green
2.8880417783898302, 13.144832352448825, green
1.6449067360293732, 11.849712994116974, green
3.019564573134783, 13.037851626955934, green
4.120990938135913, 8.357420925635726, green
2.98922304032447, 14.557277849244974, green
12.734079201954737, 11.370142269740828, green
2.554667328700207, 9.694698672257147, green
14.681500747784783, 12.399856228632158, green
10.430202648773605, 8.171317998397218, green
4.941623647058869, 6.844325599157589, green
1.0978891246347136, 6.320456424176276, green
2.234015064921122, 1.062678626749852, green
15.357535152225005, 15.770250417266276, green
15.122929500594365, 1.230879487161035, green
1.4624377012132523, 12.253270629281015, green
14.237384655483945, 2.0058607808058806, green
7.967493775936251, 5.90103152776622, green
1.3399167773131442, 6.628149142394236, green
3.718913461759348, 10.46452265711942, green
4.216783843017328, 14.89898926945184, green
13.940456111472734, 8.917308732954229, green
0.5059082982957612, 1.2449876375926934, green
6.98380583796313, 8.393462035844609, green
9.104057144309722, 11.223210079155509, green
7.541941183323834, 8.48639794920799, green
8.269598607388515, 10.858592528512713, green
12.975392651256787, 9.339738439944425, green
4.00550290807635, 4.581222623312028, green
9.781848016375886, 5.076680701500226, green
11.092534190502837, 9.546908602034213, green
1.2059203140720296, 2.479480126899496, green
3.3492358456516556, 5.410612037712543, green
11.633430414140687, 3.2702431081012744, green
7.537562953033962, 15.436601062655658, green
9.847171419749102, 6.5530398333777775, green
11.713860062521636, 7.554536606630981, green
5.0164924432186435, 1.427207564397225, green
5.605306756354162, 12.00524272477127, green
1.207909567791578, 2.9699588930307996, green
2.591970450895019, 11.598770357292217, green
1.3422752145394643, 11.207581653037304, green
9.06762489317542, 14.671080657350855, green
0.31306780981535276, 5.265396676932626, green
10.917380967992449, 14.22658559528401, green
14.22872283750608, 4.091267550840032, green
6.60810897084483, 6.145879500076722, green
13.505633624438891, 7.129898085784019, green
9.765975282262422, 14.190021705179984, green
13.520566263675047, 7.91139906060158, green
3.859490243415168, 14.213011733944008, green
11.251526143592846, 0.46046218733467903, green
6.629932183041728, 13.374274795771905, green
11.699700642681314, 8.551636607881347, green
5.348231277530854, 15.338847680792865, green
6.0317532258905455, 9.574828707423325, green
15.560623761231534, 10.001109846781183, green
10.31743953353279, 0.01308043209846943, green
3.6252193748483297, 6.438551141111374, green
10.568809130403254, 15.445144161684205, green
5.931362504134029, 10.90888047985734, green
10.183580661980875, 3.409069216360189, green
1.75500073954513, 14.6692186892283, green
13.281574459392287, 15.666137770891321, green
5.042784909288073, 8.606095034828812, green
15.264248830083467, 11.247393268478751, green
12.696104729305633, 8.80870479105901, green
8.660551718323612, 9.643178252052687, green
8.803712693080398, 5.30629860464296, green
15.874497686489143, 8.029404110679343, green
1.6999667144087223, 5.227244499157107, green
2.5602093606928946, 14.858687030411097, green
6.210780989790811, 4.642962152729691, green
2.5010262964814753, 6.083919738545299, green
15.909118416961142, 8.3821078091195, green
7.872093533814322, 1.7397014279118128, green
5.0704782601643785, 0.99400861325549, green
14.624816456463964, 12.853969701860173, green
10.11857123124823, 4.674355857203466, green
13.31781741570554, 5.86155458376267, green
2.887063603600904, 1.683214164301548, green
4.222039297663027, 9.928841366897634, green
11.786934848562383, 15.916763109663764, green
8.467255728116585, 9.818848744801945, green
7.032708919156388, 8.066385695908222, green
4.471031694623555, 11.086835669676411, green
4.112576068497077, 8.0689552582609, green
