@relation distaa3a3Keel
@attribute 3.61646249686014 real [0.032626572772507245, 15.99550170609938]
@attribute 11.61879710931984 real [0.01308043209846943, 15.989311852037073]
@attribute red {red, green}
@inputs 3.61646249686014, 11.61879710931984
@outputs red
@data
3.7377121739589385, 10.26364429633744, red
3.6703305628122807, 10.495349221321145, red
12.359180289883412, 7.623960464454809, red
12.285966189992783, 7.687105754987604, red
3.5375385796762355, 10.433848969518934, green
11.290576995288946, 6.995996533421932, green
2.7915332848312335, 14.798170179037545, green
11.90436622261727, 15.987543717405503, green
12.544764460883007, 0.8295190712271232, green
1.9698842709761113, 11.30303603897755, green
2.579658664846651, 7.905982380916969, green
1.7705611143028523, 11.440944934314004, green
1.192741805164415, 15.113033409490459, green
14.962983038302912, 3.8643409649781297, green
4.223790059423342, 1.8741095698838581, green
4.140592579154253, 11.379878437043672, green
8.849346353462865, 10.559918615372496, green
15.298773818902447, 10.982485926571277, green
4.667885845463534, 4.844424479867598, green
10.988283245236756, 12.565126627748585, green
0.16646412664792898, 2.2734874335859434, green
7.8296706255074735, 5.887687772205329, green
2.505936682048331, 7.196723321897098, green
5.538633024284177, 1.1140563996676693, green
11.23080601930729, 9.840565333370941, green
5.0925040522202085, 5.418012321575052, green
9.92274320727837, 6.403919580341885, green
2.986981028357592, 13.29722509622925, green
4.202693574171276, 6.164812977163759, green
15.408280824787353, 15.609956290956891, green
12.837166953786484, 6.152048877526617, green
11.11496759996487, 6.1184736450793515, green
4.675096119444467, 7.979866243658089, green
8.130098413293808, 1.0954357843855096, green
2.013196948046515, 3.2929995050773115, green
2.5212647261638867, 10.285437359044874, green
11.062720868134443, 5.786814990318108, green
12.85072661208133, 5.8170237578782675, green
15.430487410001112, 7.560919313793709, green
15.504018141155797, 8.653998605179783, green
5.326435619369494, 11.324626194103532, green
15.755833396843096, 7.095306137839691, green
6.194012016875696, 12.492531838404604, green
6.113575369168446, 11.210715624220734, green
1.2431923002651217, 0.48389790683861555, green
12.303458341389767, 8.47762892142204, green
3.49850322489724, 7.549904400616301, green
4.908711468425349, 14.519599718389859, green
11.111656312931913, 13.010834630463581, green
4.957764546354108, 6.196477359795397, green
7.7710841618807525, 10.785529464218664, green
15.929120445232536, 14.798972734480005, green
8.447707046059078, 14.795567551424023, green
8.24665657173183, 12.702787506153605, green
6.455251113314068, 9.19957657663517, green
1.8020534664843542, 8.723745973785045, green
12.016247499233428, 14.890144082672204, green
9.210234497017405, 9.368284733103799, green
12.940142086825228, 3.258085297191947, green
10.288162801416075, 11.667833507335041, green
2.614671427836411, 14.543421508266928, green
15.545381421346796, 1.1544606374861353, green
6.060178072597802, 2.8625496128186967, green
6.463658209031596, 7.876829249641098, green
0.611461225055816, 14.582275118822778, green
13.213275502415197, 9.077976320604904, green
0.032626572772507245, 14.285001710351947, green
12.14767154010095, 5.602433393849129, green
8.987801135492205, 4.229484503902819, green
5.057239555947545, 11.14334464081754, green
8.142797872103111, 13.78538371699887, green
4.86664694574106, 15.873436807537576, green
4.889558926553709, 4.48088398247736, green
13.947702701391687, 6.650335787658927, green
3.184625263912503, 2.381148624801371, green
3.9642612680085456, 3.768894021647508, green
4.441244035442788, 6.862409208844891, green
12.349487411864507, 7.371642837401518, green
13.283920449362245, 3.054475370258926, green
4.4087462032887395, 2.672079521055535, green
7.891575561754323, 6.30199562685034, green
11.352322152276178, 3.268383617405547, green
0.04154739121273643, 1.6835374634694915, green
10.931192065137083, 4.1138232434529485, green
7.971162855372889, 4.48477491349564, green
12.609551927172507, 3.1121906184102652, green
14.899951073012893, 15.216189992124656, green
7.050945983270056, 13.53657073356373, green
2.315345209090827, 5.711289145133742, green
13.56456800036297, 8.627593007894639, green
9.65171347518258, 0.039536610566539565, green
2.7224573910929504, 5.406581061185232, green
13.189156419846707, 8.115468495479151, green
9.481183548748636, 8.760785511263462, green
13.213913997230419, 15.583434415614224, green
0.33712981435100353, 5.2267484761017435, green
1.822463866082856, 10.224400134340444, green
13.776334416166133, 4.173719556947198, green
14.765169053060982, 1.8021789688141663, green
14.696953737146124, 11.70105046603069, green
