@relation distaa3a3Keel
@attribute 3.61646249686014 real [0.032626572772507245, 15.99550170609938]
@attribute 11.61879710931984 real [0.01308043209846943, 15.989311852037073]
@attribute red {red, green}
@inputs 3.61646249686014, 11.61879710931984
@outputs red
@data
3.7409337877269913, 10.029486450856506, red
3.6771402184423025, 10.19523542040633, red
12.39977865461464, 7.790152583332231, red
12.380168319352604, 7.779888290307537, red
13.804386736229407, 1.9598242816863287, green
0.8951692430413978, 15.540935587758975, green
13.74062596246604, 5.986317212220991, green
8.484572749821112, 13.782191160309761, green
9.243302823787316, 11.460123501317575, green
15.77022923194979, 14.707831212257954, green
9.448119744272619, 5.288441248421709, green
15.600864324482291, 15.70485100531186, green
3.4444088695691892, 2.9164656496015606, green
10.926603529375296, 7.679781804252299, green
12.776271478238646, 12.627651953515988, green
7.805649580744362, 10.96137137917658, green
14.647103130162343, 5.740811102042439, green
14.861540756875769, 6.011673428525789, green
8.887734328180382, 9.23193914588531, green
8.957105355876715, 9.25135308882186, green
2.5450380071664505, 4.261815642909445, green
3.231524115155729, 11.463556893104506, green
12.061678679333284, 12.755267993294227, green
7.9147308256633515, 8.049392156786459, green
1.6147421898648986, 12.5176756408448, green
11.322695695724411, 10.273592037152152, green
10.574795875166174, 15.76339080547747, green
15.564574476693245, 15.017760650011512, green
15.853432397893172, 15.048860137998313, green
7.237466323635635, 3.535180410497315, green
3.3295703369436094, 7.767352549259618, green
0.8174972603068866, 8.443792466974834, green
0.6437297255216041, 8.089082240363037, green
4.0515516706194585, 14.435905264648909, green
5.816212696065488, 12.179327484944231, green
10.467516769094836, 12.492703284506483, green
1.257776351828202, 4.05649004145123, green
15.408849280530033, 11.6199807077599, green
8.113427230890643, 1.7845750435834251, green
13.666009704629937, 13.982334684601073, green
3.909046130306413, 8.303760888560392, green
5.878052502253942, 5.159267941683106, green
4.1701378286881585, 4.624545629870925, green
15.077975276819176, 8.343210206180173, green
15.49557957106877, 8.13488237460195, green
1.154464324039468, 2.2526468254177168, green
13.750696550707344, 2.2952871331533036, green
14.330078243057013, 11.283632772862882, green
2.3351395780889366, 14.310334870467628, green
5.998924542582458, 2.1307951582299456, green
2.569606060251507, 10.808196030239289, green
0.6411629155485308, 12.043456568168596, green
7.3611274908101265, 3.8244536951535633, green
13.410616505927988, 3.2496788241517667, green
11.501780542367827, 3.727463440462726, green
15.635755002006867, 9.495344827726923, green
10.663015226435087, 15.652720975579962, green
6.527927916585263, 14.838046703321176, green
14.288906343411755, 11.848537005345902, green
8.157851809280636, 2.254901924783221, green
10.766321097227983, 15.774502392845754, green
7.737363829338159, 8.937055539613699, green
3.9766779229132734, 2.604837536748086, green
1.5662967214146377, 11.4411358174739, green
13.470003733797254, 5.789522933202315, green
5.02569524041124, 10.0744239347428, green
4.171393913155903, 5.374260734386837, green
13.905083213412432, 4.614160347980768, green
13.430642880721628, 8.12832777461057, green
13.058551447214503, 14.104105864621198, green
1.6469970765687556, 12.249160150049077, green
14.525664000238594, 3.988742227964492, green
0.4860185599518765, 4.657185909826396, green
5.808842095946996, 0.5969661071949517, green
0.43405765574473243, 7.569970471129599, green
14.795344623274032, 8.805595129723704, green
10.74932343839433, 3.1886149385902787, green
5.608675915349863, 10.789182496584074, green
14.169047398485855, 5.251549127540589, green
1.5423625286920224, 1.0801432806944025, green
7.792022765783287, 14.524765994752588, green
7.437450250373217, 14.199662376151235, green
8.837101271882656, 11.909695828778522, green
6.432020236392317, 13.070525402864762, green
13.767455045050005, 2.71902716065342, green
12.499405514415823, 1.608768848401704, green
4.834263759421512, 10.069621233956083, green
4.091803051234601, 12.887874648125782, green
12.632191287018388, 1.3746796209612118, green
6.8809458759518325, 0.13631799580493897, green
1.1286034503096847, 5.42640779156749, green
3.2138440099965706, 12.334435882487869, green
4.847789407917633, 14.891904048104363, green
11.93125819171939, 11.02356288514324, green
5.7471088045432435, 2.6917385253381845, green
10.44674126240134, 10.867934168476088, green
8.407704704948916, 4.204987731223476, green
15.803079074754212, 12.388458386665487, green
13.438160002132328, 12.960444887495369, green
9.823936245917801, 3.648838112882828, green
