@relation distaa3a3Keel
@attribute 3.61646249686014 real [0.032626572772507245, 15.99550170609938]
@attribute 11.61879710931984 real [0.01308043209846943, 15.989311852037073]
@attribute red {red, green}
@inputs 3.61646249686014, 11.61879710931984
@outputs red
@data
3.633647091859942, 10.108705536089364, red
12.250443611292324, 7.625704725911291, red
12.382173062518284, 7.771063215489435, red
6.439504843373641, 4.526494237225309, green
2.595626794128993, 3.4821879739699053, green
15.635938797698753, 2.589539925608994, green
13.170619230454596, 0.8131164189284341, green
5.289256900825562, 1.8434421397915592, green
15.92306818605628, 1.8986621108873756, green
2.1630581217884632, 11.851533956560015, green
5.089629466017875, 3.369288161694035, green
14.586358622930044, 7.559877200832773, green
1.2566348970449113, 11.114008966278067, green
8.167371010084905, 7.6984788929738635, green
4.386332238656109, 10.371536415462604, green
1.9710254443107846, 12.923385451918053, green
3.947356730266357, 12.587716706988594, green
9.684960509651454, 6.787336018066231, green
14.894993300187778, 9.351722992013055, green
3.1917919973188873, 5.805396182800317, green
11.06779577789989, 15.517007838099843, green
12.022704392176692, 8.27571271354396, green
8.427934370316324, 11.612793762624706, green
5.240071377676793, 13.363080020240673, green
8.188253962000726, 13.212428060785102, green
12.026305450746376, 9.366315473508095, green
6.280915812921791, 4.736384248003954, green
9.42979794585333, 11.24646748105818, green
13.355421787087785, 5.882569598470704, green
10.204079453335687, 9.28509938203204, green
7.692915629034786, 2.4592828375334737, green
6.28721737172234, 13.288092929598662, green
6.917861985914607, 1.1913825321503442, green
9.293427880936244, 11.521811001446407, green
14.154479010945556, 9.701515244215933, green
13.079337945031607, 10.964265093688883, green
9.494694551709282, 10.268537776645427, green
13.694969598494417, 2.9414396958452027, green
15.55236040483735, 10.881483605309777, green
8.013208964195972, 4.619703662166852, green
14.267258987380918, 6.139542090728293, green
1.3949342836572214, 1.278731916284631, green
1.2889278409232663, 3.3444286426994907, green
9.858769867888133, 1.863976360679759, green
15.107925233552278, 14.02356622529085, green
9.625222957872253, 8.247201932584307, green
11.981257636282049, 7.654916072644339, green
1.0239240122942395, 13.983190674426375, green
13.651107500410571, 15.129425355422264, green
14.877118887457828, 0.7552626132142795, green
1.5831962115455305, 13.513326811492123, green
8.176497729902442, 1.994528264142886, green
3.998539449816139, 12.606909827497503, green
9.946825772033932, 2.60864128842012, green
2.654461344669347, 6.75390540830762, green
2.2528695152073706, 14.056839650591405, green
2.290614463658816, 2.8167264425697702, green
13.940292202936636, 0.1321362754613169, green
15.012693797736523, 7.441679261888369, green
11.839478452308251, 10.451580103998925, green
8.620363931459988, 7.656049466606445, green
6.173928815948582, 2.8061761630038067, green
8.26859597438543, 4.101107210603699, green
11.194623082279772, 15.224573929920979, green
10.21136499134068, 6.806507520952287, green
5.851729969057921, 8.520311449440657, green
2.1700641101005793, 6.211200340698323, green
10.564184142174797, 15.277685143286583, green
1.5791860165789053, 5.08310869242843, green
2.7124774271848224, 11.080584986833145, green
2.6205003741534725, 1.7449946126072255, green
11.33651804973311, 10.118473760923875, green
10.559653872140652, 2.774588891020594, green
4.491114549815162, 5.668021347519385, green
5.1075754873262476, 3.0302324821556486, green
12.950282571638784, 3.6528097200591745, green
15.284812657713301, 11.80443722032362, green
10.66943226937773, 10.033605759576519, green
14.573407073517807, 10.757314204028473, green
2.5778149902968615, 13.703010510672033, green
10.28150361797457, 3.09763506131179, green
3.940980195555026, 10.99297269500485, green
0.4403108682365158, 14.47621239939246, green
1.2235333318070651, 13.507227015784599, green
8.539131468499004, 13.667997828647495, green
9.167592564990882, 3.9962559454023587, green
2.498153373867611, 7.298314322655008, green
15.039406679471513, 3.7391574149206726, green
4.015154418856344, 11.324400160319614, green
0.580692128911501, 6.119486341216568, green
9.049814809210078, 12.836053220075815, green
14.958208573802676, 5.6502694612225, green
12.005330259993293, 10.779184585634226, green
10.620953298905885, 6.843065949753653, green
4.006997323950946, 10.426717542696707, green
11.522747682515597, 12.086865441839217, green
14.293808071909394, 12.564983045193456, green
8.05706571043466, 6.32661233693986, green
12.594011210065617, 12.181049675568179, green
