3.61646249686014,11.61879710931984,red
3.604924611703952,11.456337534896722,red
3.747295366747869,10.133595213863217,red
3.7655555310413753,11.77613797867426,red
3.749039753171997,10.586152192684152,red
3.6172219815606828,11.406724536569106,red
3.7409337877269913,10.029486450856506,red
3.606057280968273,10.364778524881292,red
3.633647091859942,10.108705536089364,red
3.6771402184423025,10.19523542040633,red
3.710666858085619,11.256646472711903,red
3.7026119967981685,11.137367642684435,red
3.7377121739589385,10.26364429633744,red
3.6703305628122807,10.495349221321145,red
3.697999922865083,11.47017197164037,red
3.748009804834786,11.350543990484514,red
12.392495776934869,7.71662419626402,red
12.250443611292324,7.625704725911291,red
12.221405104976974,7.673307855189339,red
12.203907303111132,7.665561595890697,red
12.363715435494363,7.663174566551948,red
12.359180289883412,7.623960464454809,red
12.39977865461464,7.790152583332231,red
12.380168319352604,7.779888290307537,red
12.224420049438969,7.669306886784978,red
12.293473232781562,7.732755157766784,red
12.28136349607358,7.618657388301566,red
12.285966189992783,7.687105754987604,red
12.363287143074382,7.788475918071912,red
12.283815199863152,7.7078891223303785,red
12.307663587059913,7.688974069311062,red
12.382173062518284,7.771063215489435,red
12.252656550665225,7.799016789806699,red
12.373457999398646,7.72390170465164,red
12.23450731428533,7.688566476138035,red
12.321460302331513,7.619597444146634,red
12.244733620059735,7.786292542490295,red
12.202876628269035,7.612530916642417,red
12.397610303343772,7.633765985729867,red
